filename	onset	offset	event_label
1841.wav	4.568031336	6.792145436	Dishes
1841.wav	7.020344714	7.270344714	Dishes
1841.wav	4.694377805	5.033334721	Speech
1842.wav	1.10492121	2.61691621	Dishes
1842.wav	2.880624825	3.328288825	Dishes
1842.wav	5.228038107	5.478038107	Dishes
1842.wav	3.910210117	4.226808756	Speech
1842.wav	6.034278993	7.146251782	Speech
1843.wav	6.882892385	7.132892385	Dishes
1843.wav	7.487150468	8.235472463	Dishes
1843.wav	7.890113567	9.026530567	Speech
1844.wav	1.930883535	2.860974238	Blender
1844.wav	2.053853712	3.695939712	Speech
1844.wav	2.962426471	3.742811471	Dishes
1845.wav	1.247521975	3.461807689	Speech
1845.wav	4.658378571	4.938559571	Speech
1845.wav	2.83176186	3.08176186	Dishes
1845.wav	5.930297993	7.689775993	Dishes
1851.wav	6.627635423	7.724029981	Dishes
1852.wav	1.580652915	1.830652915	Dishes
1852.wav	2.94932995	3.51436395	Dishes
1852.wav	4.912036551	5.162036551	Dishes
1854.wav	0.97529433	1.60953433	Speech
1854.wav	2.317827973	4.17757854	Speech
1854.wav	5.537031594	7.335013453	Speech
1854.wav	9.125121828	10	Speech
1854.wav	1.732836717	1.982836717	Dishes
1854.wav	8.308017313	9.079400313	Dishes
1857.wav	0.161805783	0.749035126	Dishes
1857.wav	1.253695013	1.503695013	Dishes
1857.wav	2.955392346	3.2486123	Dishes
1857.wav	5.400831925	5.968858925	Dishes
1857.wav	7.036927561	7.341326561	Dishes
1857.wav	9.68064442	9.93064442	Dishes
1857.wav	7.092009174	10	Frying
1858.wav	1.138390329	1.706417329	Dishes
1858.wav	8.22521924	8.82653424	Dishes
1859.wav	7.074232476	8.750037465	Speech
1859.wav	9.569840996	9.819840996	Dishes
1860.wav	0.275145723	0.603036723	Dishes
1860.wav	1.628114586	1.951901434	Dishes
1860.wav	7.512783749	9.001392473	Dishes
1860.wav	1.130452307	3.047023538	Speech
1860.wav	5.567956124	6.489112124	Speech
1861.wav	3.29488257	3.65606157	Dishes
1861.wav	3.87831984	5.544824767	Dishes
1861.wav	6.124266555	6.374266555	Dishes
1861.wav	6.635331941	7.088120941	Dishes
1861.wav	7.858515788	9.096781061	Dishes
1862.wav	0.139149548	0.56675828	Dishes
1862.wav	3.952837659	4.709118659	Dishes
1862.wav	5.411945721	6.050587765	Dishes
1862.wav	7.073728476	7.323728476	Dishes
1862.wav	0.756349597	3.426796577	Speech
1862.wav	6.736146079	7.080794605	Speech
1862.wav	8.645354395	10	Speech
1862.wav	8.251422019	10	Running_water
1865.wav	0.608662229	1.187460229	Dishes
1865.wav	6.229337634	6.479337634	Dishes
1865.wav	2.227948488	4.408854829	Speech
1866.wav	9.038709781	9.288709781	Dishes
1867.wav	4.87902044	5.24956444	Dishes
1867.wav	6.324321761	6.574321761	Dishes
1867.wav	6.952177767	7.694765787	Dishes
1867.wav	8.379463276	8.674111802	Dishes
1867.wav	6.723017659	7.524196659	Speech
1869.wav	0.242093192	0.678623804	Dishes
1869.wav	1.498536752	1.748536752	Dishes
1869.wav	4.927290468	5.430487468	Dishes
1869.wav	9.014313269	9.384925269	Dishes
1869.wav	0.933649469	2.325917042	Speech
1872.wav	0.365914992	2.213601992	Dishes
1872.wav	3.989908852	4.239908852	Dishes
1872.wav	6.832861108	7.467715034	Dishes
1872.wav	8.666523129	10	Dishes
1872.wav	0.996093649	1.718882649	Speech
1872.wav	3.513367861	5.083548861	Speech
1872.wav	7.5920944	8.2330694	Speech
1872.wav	4.816897264	10	Running_water
1874.wav	5.282773657	6.114338283	Dishes
1874.wav	5.551017982	6.131130982	Speech
1874.wav	9.304945963	10	Speech
1878.wav	2.397678949	2.647678949	Dishes
1878.wav	2.83180609	3.155592938	Dishes
1878.wav	5.176927651	6.699285651	Dishes
1878.wav	7.131602398	7.863628085	Dishes
1878.wav	7.875826743	10	Speech
1879.wav	2.109062672	2.612259672	Dishes
1879.wav	3.778171513	5.193069472	Dishes
188.wav	0.006704519	0.32643241	Alarm_bell_ringing
188.wav	3.060792976	3.381404976	Alarm_bell_ringing
188.wav	6.016790987	6.536178742	Alarm_bell_ringing
188.wav	4.48089028	5.43011928	Cat
188.wav	4.489184776	6.120227776	Speech
1881.wav	1.977959709	10	Frying
1881.wav	2.364594705	3.241011705	Dishes
1881.wav	4.41442867	5.391287558	Dishes
1881.wav	5.95142368	6.20142368	Dishes
1881.wav	8.613239983	8.937026831	Dishes
1881.wav	9.485604419	9.735604419	Dishes
1884.wav	0.790861817	1.129818733	Speech
1884.wav	1.62485718	4.394018178	Speech
1884.wav	4.051431924	4.652746924	Dishes
1884.wav	8.239075787	8.701683497	Dishes
1890.wav	4.757017294	5.007017294	Dishes
1890.wav	7.06086869	7.31086869	Dishes
1896.wav	3.577985556	4.644198556	Blender
1896.wav	3.633318009	3.883318009	Dishes
1896.wav	5.135233422	5.385233422	Dishes
1897.wav	0.769894101	1.019894101	Dishes
1897.wav	3.389327883	3.639327883	Dishes
1897.wav	7.841794087	10	Blender
1899.wav	2.271610152	4.173560152	Speech
1899.wav	7.227183734	8.220262189	Dishes
19.wav	0.392993999	2.962018943	Alarm_bell_ringing
19.wav	8.855506452	9.183919151	Alarm_bell_ringing
19.wav	2.729072171	3.206124171	Speech
1900.wav	1.68208531	3.203960252	Dishes
1900.wav	7.063496197	7.364766039	Speech
1908.wav	0.237177304	0.487177304	Dishes
1908.wav	0.765582591	1.049077005	Dishes
1908.wav	5.789631445	7.375526986	Dishes
1908.wav	7.556625624	7.927169624	Dishes
1908.wav	9.72357577	10	Speech
1909.wav	1.194242683	2.070659683	Dishes
1909.wav	3.976983452	5.61705115	Dishes
1909.wav	7.220153096	7.470153096	Dishes
1909.wav	9.476238215	9.815195131	Speech
1912.wav	1.652951744	2.933609341	Speech
1912.wav	4.58669285	5.30905085	Speech
1912.wav	4.101474346	6.337031817	Dishes
1915.wav	5.200350297	5.450350297	Dishes
1915.wav	8.198989772	9.372277754	Speech
1916.wav	0.779039475	1.343982475	Dishes
1916.wav	3.394556291	4.084352209	Dishes
1918.wav	7.352637472	8.182977472	Dishes
192.wav	7.299172623	8.165181623	Alarm_bell_ringing
1920.wav	1.161629893	1.411629893	Dishes
1920.wav	3.207873205	4.123972979	Dishes
1920.wav	6.968963775	7.330142775	Dishes
1920.wav	8.807368683	10	Dishes
1920.wav	3.420434796	6.851528556	Speech
1920.wav	9.578662424	10	Speech
1921.wav	2.969824424	3.323157424	Dishes
1921.wav	5.533234651	5.986023651	Dishes
1921.wav	7.011861628	8.952065628	Dishes
1923.wav	1.852480726	2.417423726	Dishes
1923.wav	3.92974595	5.046483069	Dishes
1923.wav	7.16722012	7.41722012	Dishes
1924.wav	0.19913457	0.765529128	Dishes
1924.wav	1.215819121	1.465819121	Dishes
1924.wav	2.462822118	3.152618037	Dishes
1924.wav	3.547279936	4.009887646	Dishes
1924.wav	5.81816348	6.38319748	Dishes
1925.wav	1.013042174	1.449005893	Dishes
1925.wav	3.146505356	3.870606887	Dishes
1925.wav	4.43519155	4.759840076	Dishes
1925.wav	6.111207126	6.405855652	Dishes
1925.wav	7.258183651	7.582832177	Dishes
1925.wav	9.213994639	9.720525251	Speech
1927.wav	2.232509039	2.867396523	Dishes
1927.wav	3.992720243	4.93020964	Dishes
1927.wav	5.435833788	6.329234788	Dishes
1927.wav	3.697688039	4.919093935	Speech
1927.wav	8.956054125	9.770997125	Speech
1928.wav	1.801753523	2.096402049	Dishes
1928.wav	3.226483145	3.476483145	Dishes
1928.wav	4.321806311	4.571806311	Dishes
1928.wav	5.498086763	5.853778373	Dishes
1930.wav	1.076035932	1.336307932	Dishes
1930.wav	2.067377918	2.317377918	Dishes
1930.wav	4.02176799	4.27176799	Dishes
1930.wav	7.376946758	7.691198424	Dishes
1930.wav	9.735923012	10	Dishes
1930.wav	3.393836043	4.123405043	Speech
1930.wav	4.471463507	6.902846507	Speech
1931.wav	4.305978452	5.263075957	Dishes
1934.wav	0.587694936	3.011844596	Dishes
1934.wav	7.378856031	7.639128031	Dishes
1935.wav	0.547688893	1.229502893	Speech
1935.wav	3.120359694	3.370359694	Dishes
1937.wav	5.752306057	6.002306057	Dishes
1937.wav	6.476485326	6.847029326	Dishes
1937.wav	7.530730018	8.949210744	Dishes
1937.wav	9.158894942	10	Dishes
1938.wav	5.030727466	5.280727466	Dishes
1938.wav	5.496788974	5.777423894	Dishes
1938.wav	6.126107348	10	Frying
194.wav	1.048949632	2.781602632	Speech
194.wav	3.670119979	4.485062979	Speech
194.wav	7.23162524	8.826886011	Speech
194.wav	7.648075249	7.968687249	Alarm_bell_ringing
1941.wav	0.392277264	1.285678264	Dishes
1941.wav	1.707334946	2.370401437	Dishes
1941.wav	6.464108342	7.484111059	Dishes
1941.wav	8.252540319	8.53317524	Dishes
1941.wav	9.239562228	9.489562228	Dishes
1941.wav	4.475083058	5.032815058	Speech
1942.wav	3.076741738	3.666460201	Speech
1942.wav	5.473851256	8.398363256	Speech
1942.wav	3.862192168	4.112192168	Dishes
1942.wav	4.388982176	4.823449176	Dishes
1943.wav	1.325974229	2.756789851	Dishes
1943.wav	5.102192909	5.463371909	Dishes
1943.wav	7.26925548	8.687736206	Dishes
1945.wav	0.456361386	2.254343246	Speech
1945.wav	1.088343736	6.893150736	Frying
1945.wav	2.822391053	3.387334053	Dishes
1945.wav	5.905433631	6.155433631	Dishes
1945.wav	6.356110215	6.606110215	Dishes
1945.wav	8.422992419	8.716212374	Dishes
1945.wav	9.708259129	10	Dishes
1946.wav	0.830168702	1.196812693	Dishes
1946.wav	2.176282612	2.426282612	Dishes
1948.wav	0.374222809	1.634880406	Speech
1948.wav	2.652798234	4.328603223	Speech
1948.wav	5.585993814	7.228079814	Speech
1948.wav	2.119052357	2.720367357	Dishes
1948.wav	4.030495389	4.529815117	Dishes
1948.wav	6.771670402	7.021670402	Dishes
1948.wav	8.179034845	10	Dishes
1949.wav	0.017825688	0.274333624	Dishes
1949.wav	5.813420019	6.381447019	Dishes
1949.wav	8.452807645	8.702807645	Dishes
1949.wav	2.621960788	3.182096788	Speech
195.wav	5.149773934	5.399773934	Alarm_bell_ringing
195.wav	7.283912519	7.598787519	Alarm_bell_ringing
195.wav	9.331141034	9.808737034	Speech
1950.wav	3.237048138	3.740245138	Dishes
1950.wav	4.747468201	4.997468201	Dishes
1954.wav	1.561098583	2.590486338	Dishes
1954.wav	7.684089913	7.988488913	Dishes
1954.wav	8.67395771	9.32704161	Dishes
1954.wav	2.751903937	4.171767882	Speech
1956.wav	0.886458332	10	Frying
1956.wav	3.238136504	3.562785031	Dishes
1956.wav	5.142569893	5.392569893	Dishes
1956.wav	6.967234565	7.843651565	Dishes
1956.wav	8.814377771	9.379320771	Dishes
1956.wav	9.578872144	10	Dishes
1956.wav	4.355707253	4.996682253	Speech
1957.wav	4.491604159	5.385005159	Dishes
1959.wav	7.075001414	7.33150935	Dishes
196.wav	3.134683556	5.372325279	Alarm_bell_ringing
196.wav	6.947877451	7.262684451	Alarm_bell_ringing
196.wav	9.319365447	9.802245266	Alarm_bell_ringing
1960.wav	0.741028503	0.991028503	Dishes
1960.wav	1.530196083	1.780196083	Dishes
1960.wav	2.14039341	2.735986745	Dishes
1960.wav	4.911469141	5.161469141	Dishes
1960.wav	0.753473758	4.390253758	Frying
1961.wav	7.661131077	7.911131077	Dishes
1962.wav	3.706583167	4.583000167	Dishes
1963.wav	6.886051118	7.166232118	Speech
1963.wav	8.938779828	9.188779828	Dishes
1965.wav	1.086332421	2.172543028	Dishes
1965.wav	4.942082642	5.295415642	Dishes
1965.wav	7.959090976	8.209090976	Dishes
1965.wav	8.814054456	9.276662166	Dishes
1966.wav	0.588496495	1.116909194	Dishes
1966.wav	3.051465431	4.469946157	Dishes
1966.wav	6.382445079	6.984216131	Dishes
1966.wav	8.250862773	9.061710308	Dishes
1966.wav	9.427451476	9.992485476	Dishes
1966.wav	6.310813499	7.390654499	Speech
1966.wav	7.568463518	8.046059518	Speech
1967.wav	1.167550384	2.582448344	Dishes
1967.wav	3.130402113	3.380402113	Dishes
1967.wav	3.581146119	4.072733119	Dishes
1967.wav	9.593899927	10	Speech
1968.wav	5.173381675	5.423381675	Dishes
197.wav	4.761107773	5.011107773	Alarm_bell_ringing
197.wav	8.393296476	8.806108267	Speech
1970.wav	0.104138258	0.354138258	Dishes
1970.wav	3.187638148	4.157468237	Dishes
1970.wav	5.013874441	5.263874441	Dishes
1970.wav	7.931369669	8.623306929	Dishes
1970.wav	8.965694285	10	Dishes
1970.wav	1.260659789	2.046918292	Cat
1970.wav	2.19407486	3.66663686	Speech
1970.wav	3.950162327	5.131182327	Speech
1971.wav	0.42061105	1.82061105	Dishes
1971.wav	7.386573329	7.962809156	Dishes
1973.wav	0.102291979	1.624649979	Dishes
1973.wav	4.126098424	4.449885272	Dishes
1973.wav	8.494614227	9.091099227	Dishes
1975.wav	1.966322345	2.216322345	Dishes
1975.wav	3.385926352	6.119645173	Dishes
1975.wav	8.813908143	9.317105143	Dishes
1975.wav	6.116809648	9.753589648	Frying
1976.wav	7.217664132	7.467664132	Dishes
1976.wav	7.612082148	8.443828148	Speech
1977.wav	0.889959501	1.80794136	Dishes
1977.wav	7.124396734	7.635258412	Dishes
1977.wav	7.714416636	10	Speech
198.wav	1.2347417	1.5548777	Alarm_bell_ringing
198.wav	1.861870258	2.111870258	Alarm_bell_ringing
198.wav	5.833100441	6.144234228	Alarm_bell_ringing
198.wav	6.364298513	6.6754323	Alarm_bell_ringing
198.wav	4.28204615	4.53204615	Speech
198.wav	7.968199283	10	Speech
1980.wav	4.788028497	5.111815346	Dishes
1980.wav	5.071655796	7.75011416	Speech
1980.wav	9.110542832	9.536801335	Speech
1981.wav	3.433263137	3.683263137	Dishes
1981.wav	4.297523288	4.547523288	Dishes
1981.wav	7.710650119	8.587067119	Dishes
1981.wav	9.008065078	9.771310287	Dishes
1981.wav	4.517910365	5.332128052	Blender
1981.wav	5.855531984	6.578320984	Speech
1984.wav	2.061380869	3.383963643	Dishes
1984.wav	6.031129496	6.392308496	Dishes
1984.wav	6.556653935	6.806653935	Dishes
1984.wav	9.321906369	9.571906369	Dishes
1984.wav	2.978717973	4.451279973	Speech
1984.wav	5.752342217	7.275766217	Speech
1984.wav	8.210294665	9.431700561	Speech
1985.wav	2.205202114	2.455202114	Dishes
1985.wav	3.885371813	4.413784511	Dishes
1985.wav	8.325030118	9.031810118	Speech
1988.wav	0.145611302	0.893933297	Dishes
1988.wav	3.818835545	4.068835545	Dishes
1988.wav	8.106507146	8.356507146	Dishes
1988.wav	9.139055653	9.509667653	Dishes
1988.wav	2.320051794	2.940278551	Speech
1988.wav	8.004519982	8.617172982	Speech
1989.wav	0.371481335	1.893839335	Dishes
199.wav	2.226854413	7.947398413	Alarm_bell_ringing
199.wav	8.253695917	10	Alarm_bell_ringing
1992.wav	1.059208355	2.260278212	Dishes
1992.wav	4.629295403	4.879295403	Dishes
1992.wav	6.240241967	6.610853967	Dishes
1992.wav	7.688545799	9.103443759	Dishes
1992.wav	9.41702984	9.84011374	Dishes
1992.wav	2.383483376	3.304639376	Speech
1992.wav	3.649518917	6.23442848	Speech
1993.wav	2.571441046	2.887450046	Dishes
1993.wav	5.535930707	6.602211707	Speech
1993.wav	7.198678997	8.640968997	Cat
1995.wav	0.422838579	2.731644049	Dishes
1995.wav	3.840053266	4.120688186	Dishes
1995.wav	7.197265255	7.525156255	Dishes
1996.wav	1.326619572	2.269128664	Dishes
1996.wav	3.009887176	3.376531167	Dishes
1996.wav	6.043413653	7.555408653	Dishes
1996.wav	4.285819171	6.350445022	Speech
1998.wav	0.518584395	3.252303215	Dishes
2000.wav	0.939555838	1.189555838	Dishes
2000.wav	1.519519223	2.153759223	Speech
2008.wav	0.13899173	2.783980392	Speech
2008.wav	7.003997755	7.890414755	Speech
2008.wav	8.403251899	9.550598837	Speech
2008.wav	2.757896155	3.529279155	Dishes
2008.wav	4.372918287	4.622918287	Dishes
2008.wav	9.243790879	9.810185437	Dishes
201.wav	5.360118283	5.676490165	Alarm_bell_ringing
2012.wav	9.748918344	10	Dishes
2016.wav	2.361974583	2.820251227	Speech
2016.wav	4.674271584	6.128670584	Speech
2016.wav	6.483101192	6.917568192	Dishes
2016.wav	9.154190793	9.910471793	Dishes
2016.wav	8.015954423	8.892008423	Cat
2017.wav	4.744612879	5.701710384	Dishes
2018.wav	0.499998293	1.862726198	Dishes
2018.wav	3.458009242	3.718281242	Dishes
2018.wav	6.354392846	8.181190795	Dishes
2018.wav	2.70520217	3.59023617	Speech
2018.wav	4.98101321	5.795639061	Speech
2019.wav	0.858096284	1.363788074	Dishes
2019.wav	2.632528771	3.388809771	Dishes
2019.wav	4.408296547	4.664804484	Dishes
2019.wav	5.56886576	5.825373697	Dishes
2019.wav	8.829572198	9.079572198	Dishes
2019.wav	6.365704304	6.615704304	Speech
2019.wav	8.872572064	10	Speech
202.wav	1.50386579	6.486269418	Alarm_bell_ringing
2021.wav	0.505660091	0.866839091	Dishes
2021.wav	3.292424405	4.0407464	Dishes
2021.wav	4.322721451	4.572721451	Dishes
2021.wav	6.68297377	7.45435677	Dishes
2021.wav	8.736885768	10	Dishes
2021.wav	6.580185175	7.660026175	Speech
2021.wav	9.726584984	10	Frying
2024.wav	2.133723395	8.217351395	Frying
2024.wav	2.868243265	3.148424265	Speech
2024.wav	3.766452446	4.229060156	Dishes
2024.wav	4.723767449	4.973767449	Dishes
2024.wav	7.273703249	7.897903045	Dishes
2024.wav	7.839069546	10	Blender
2025.wav	1.162801727	1.727744727	Dishes
2025.wav	8.166753426	9.263147984	Dishes
2025.wav	2.260733004	3.289667004	Speech
2026.wav	0.195682954	3.41210006	Speech
2026.wav	3.770101802	4.276632414	Speech
2026.wav	7.415601534	7.922132146	Speech
2026.wav	4.968887864	5.284896864	Dishes
2026.wav	7.262532034	9.686681693	Dishes
2027.wav	0.250920519	1.881963519	Speech
2027.wav	6.793763398	7.206575189	Speech
2027.wav	7.81744581	8.833477556	Blender
2027.wav	8.219406937	8.722603937	Dishes
2027.wav	9.247183871	9.813578429	Dishes
2030.wav	1.153526974	1.454796816	Speech
2030.wav	4.113899783	6.178525633	Speech
2030.wav	3.851648566	4.101648566	Dishes
2030.wav	4.731027729	4.981027729	Dishes
2030.wav	9.32713738	10	Frying
2031.wav	3.618484864	4.129346542	Dishes
2031.wav	6.854112543	7.434225543	Speech
2036.wav	2.378307944	2.628307944	Dishes
2036.wav	4.066943632	4.316943632	Dishes
2036.wav	7.431973768	7.798617759	Dishes
2036.wav	3.088938826	5.520321826	Speech
2038.wav	7.969246335	8.534280335	Dishes
204.wav	4.933407826	5.183407826	Alarm_bell_ringing
204.wav	8.957198478	9.399874215	Dog
2041.wav	1.351108609	1.952423609	Dishes
2041.wav	2.619305436	3.450870062	Dishes
2043.wav	1.139294148	3.733012969	Blender
2043.wav	3.767513367	4.017513367	Dishes
2045.wav	0.793524996	1.720848996	Dishes
2045.wav	2.078937848	2.373586374	Dishes
2045.wav	2.970864054	3.251498974	Dishes
2045.wav	4.979851243	5.936948748	Dishes
2047.wav	4.062118487	4.498082206	Dishes
2048.wav	3.421279053	3.844362953	Dishes
2048.wav	9.188440014	9.438440014	Dishes
2050.wav	4.407056634	10	Blender
2050.wav	8.118352665	8.368352665	Dishes
2052.wav	5.0199398	5.2699398	Dishes
2053.wav	1.732693461	2.653849461	Speech
2053.wav	7.272492462	9.669821193	Speech
2053.wav	9.339458052	10	Dishes
2056.wav	7.510137713	8.622110502	Speech
2056.wav	8.910411022	9.266102632	Dishes
2058.wav	3.927845929	5.725827788	Speech
2058.wav	5.524772916	5.782232916	Dishes
2059.wav	1.275659514	1.525659514	Dishes
2059.wav	2.457504666	2.707504666	Dishes
2059.wav	4.093679805	4.343679805	Dishes
2059.wav	5.91179468	6.606541649	Dishes
2059.wav	7.827026224	8.974373163	Speech
206.wav	2.74406411	4.91159211	Alarm_bell_ringing
206.wav	7.128076173	7.871386509	Alarm_bell_ringing
2060.wav	0.303173065	0.626959913	Dishes
2060.wav	3.835623511	4.245079293	Dishes
2060.wav	4.981535205	5.231535205	Dishes
2060.wav	5.742803524	5.992803524	Dishes
2060.wav	7.460616236	8.025559236	Dishes
2060.wav	9.551110956	10	Dishes
2060.wav	2.005841139	3.266498736	Speech
2061.wav	0.392402755	0.883899354	Dishes
2061.wav	4.206953834	4.735366532	Dishes
2061.wav	7.851746334	8.343242932	Dishes
2061.wav	9.141440506	9.391440506	Dishes
2061.wav	4.734223858	5.915131597	Speech
2061.wav	6.263771542	7.504451542	Speech
2063.wav	0.374894759	0.822558759	Dishes
2063.wav	2.077109062	2.524773062	Dishes
2063.wav	4.317416031	4.567416031	Dishes
2063.wav	5.295023932	5.545023932	Dishes
2063.wav	7.626519689	7.876519689	Dishes
2063.wav	9.373006782	9.868103067	Dishes
2063.wav	0.820439753	1.635382753	Speech
2063.wav	6.746747358	7.53355008	Speech
2063.wav	8.349333724	8.855864336	Speech
2063.wav	9.21247646	9.74036746	Speech
2064.wav	0.668467123	2.190825123	Dishes
2064.wav	3.183940583	3.550584574	Dishes
2064.wav	7.211607373	7.461607373	Dishes
2064.wav	9.357192511	10	Dishes
2066.wav	1.239002739	1.701610449	Dishes
2066.wav	3.285645862	3.864443862	Dishes
2066.wav	1.359708983	3.714955069	Speech
2066.wav	4.099343584	5.231718233	Speech
2066.wav	6.757354132	8.713526622	Speech
2067.wav	0.64970236	0.89970236	Dishes
2067.wav	4.612319371	5.140732069	Dishes
2067.wav	5.302259072	8.163025194	Dishes
2067.wav	1.43369741	1.95424141	Speech
2067.wav	2.632217555	4.606095106	Speech
2068.wav	2.081055807	2.331055807	Dishes
2068.wav	8.151980776	9.028397776	Dishes
2069.wav	0.426384909	2.274071909	Dishes
2069.wav	5.122135642	6.644493642	Dishes
2069.wav	2.842158298	3.092158298	Speech
2069.wav	7.960794588	9.353062162	Speech
2070.wav	2.042996094	3.802474094	Dishes
2072.wav	1.000040256	1.434507256	Dishes
2074.wav	1.168327736	1.418327736	Dishes
2074.wav	2.373665689	3.403053444	Dishes
2074.wav	3.685551142	4.601650915	Dishes
2074.wav	6.679378189	6.929378189	Dishes
2074.wav	7.851164593	8.260620376	Dishes
2074.wav	8.493119375	8.996316375	Dishes
2074.wav	1.440821707	3.328848707	Blender
2075.wav	0.509891676	0.814290676	Dishes
2075.wav	2.36373372	3.12001472	Dishes
2075.wav	5.626379952	6.133825022	Dishes
